Depth,PHIS_SS,SP_NRM,AI,Freq,Amp,Phase
6294.0,0.331,-43.133,-2115.91,4.66,3462.34,-17.35
6315.5,0.196,-57.777,-6349.47,3.95,3412.11,17.03
6337.0,0.197,-7.189,-5555.78,1.03,3242.32,43.99
6380.5,0.197,-10.451,4149.09,0.23,3850.61,8.19
6402.0,0.207,-6.886,4601.28,4.36,4879.75,36.48
6423.5,0.205,-31.608,125.56,5.25,6309.83,75.8
6445.0,0.246,-28.898,-3692.05,5.48,7728.06,117.97
6466.5,0.185,-14.571,-1317.73,5.53,8557.74,160.8
6488.0,0.18,-5.113,4833.58,5.57,8533.96,-156.18
6509.5,0.313,-16.889,6826.78,5.69,7712.09,-112.7
6531.0,0.175,-25.893,752.98,6.06,6414.16,-67.84
6552.5,0.189,-14.205,-8514.27,7.1,5171.33,-18.69
6574.5,0.19,-8.948,-12382.51,9.39,4215.16,42.33
6596.0,0.214,-12.806,-6371.92,10.68,3427.45,127.04
6617.5,0.227,-5.631,5554.96,8.9,2911.96,-151.96
6639.0,0.215,-4.049,13308.02,6.44,2800.72,-94.8
6660.5,0.208,-4.851,10551.89,4.47,3059.95,-51.96
6682.0,0.166,-15.023,1205.09,2.17,3623.64,-25.38
6703.5,0.154,-26.101,-5950.87,1.5,4299.9,-18.35
6725.0,0.223,-5.949,-7140.22,3.14,4899.84,-2.06
6746.5,0.237,-7.333,-5425.44,4.56,5473.03,30.33
6768.5,0.278,-5.016,-3738.85,5.03,6268.89,68.78
6790.0,0.283,-7.736,-804.72,5.05,7315.76,108.43
6811.5,0.197,-29.228,4505.42,4.85,8237.54,147.11
6833.0,0.28,-18.235,9045.29,4.56,8631.29,-176.26
6854.5,0.249,-10.839,8353.4,4.27,8404.12,-142.12
6876.0,0.25,-40.14,2026.68,4.14,8014.59,-109.92
6897.5,0.134,-29.822,-5648.2,4.23,8164.15,-77.9
6919.0,0.148,-22.119,-10139.28,4.46,8815.01,-44.23
6940.5,0.206,-7.995,-10090.38,4.63,9252.04,-8.71
6962.5,0.255,-5.813,-6019.67,4.65,8986.55,27.59
6984.0,0.255,-3.873,1234.36,4.57,8105.52,63.48
7005.5,0.259,-19.278,9117.75,4.5,7160.44,98.57
7027.0,0.238,-4.876,13412.35,4.51,6628.0,133.38
7048.5,0.266,-5.666,11397.05,4.56,6341.9,168.56
7070.0,0.225,-19.084,3876.71,4.54,5875.75,-155.91
7091.5,0.25,-5.211,-5607.27,4.46,5141.39,-120.91
7113.0,0.281,-5.227,-12401.09,4.5,4451.3,-86.66
7134.5,0.272,-7.385,-13022.76,4.85,4178.97,-51.14
7156.5,0.282,-4.76,-7802.92,5.47,4219.07,-11.46
7178.0,0.257,-6.379,-527.99,6.06,4306.0,33.7
7199.5,0.195,-8.27,5428.72,6.37,4378.69,82.64
7221.0,0.105,-11.351,9655.81,6.39,4387.3,132.49
7242.5,0.285,-3.527,11603.18,6.31,4266.57,-178.24
7264.0,0.246,-5.794,8832.5,6.26,3958.6,-129.57
7285.5,0.276,-7.434,699.44,6.32,3471.83,-81.06
7307.0,0.321,-5.993,-8727.85,6.63,3009.48,-31.44
7328.5,0.247,-6.67,-13352.02,7.14,2735.62,21.78
7350.5,0.218,-6.68,-10357.23,7.41,2643.61,79.44
7372.0,0.273,-12.158,-1931.58,7.01,2725.49,136.74
7393.5,0.237,-6.719,6799.89,6.24,2955.03,-171.83
7415.0,0.239,-5.621,10974.27,5.62,3356.44,-126.44
7436.5,0.227,-8.411,8760.88,5.32,3959.31,-84.54
7458.0,0.247,-5.887,2034.03,5.19,4583.95,-43.87
7479.5,0.287,-5.052,-5337.11,5.05,4976.63,-3.94
7501.0,0.274,-5.168,-9255.24,4.81,5079.01,34.45
7522.5,0.213,-7.506,-7365.37,4.58,5129.9,70.68
7544.5,0.193,-9.942,-1167.51,4.52,5462.63,105.49
7566.0,0.196,-22.907,5147.06,4.67,5999.16,140.85
7587.5,0.251,-3.824,8351.93,4.87,6324.53,178.02
7609.0,0.19,-12.969,7432.71,4.96,6255.55,-143.53
7630.5,0.236,-13.046,2586.24,4.91,6004.99,-105.08
7652.0,0.296,-8.762,-4299.55,4.83,5920.53,-67.33
7673.5,0.24,-27.637,-9482.08,4.77,6014.2,-30.17
7695.0,0.274,-10.508,-9800.88,4.73,5936.04,6.73
7716.5,0.25,-7.582,-4890.56,4.62,5481.74,43.2
7738.5,0.254,-5.206,2812.55,4.41,4844.96,78.38
7760.0,0.152,-26.406,9247.75,4.17,4437.93,111.59
7781.5,0.186,-12.966,10848.34,4.03,4412.58,143.1
7803.0,0.26,-7.214,6985.74,4.1,4453.16,174.21
7824.5,0.26,-6.97,328.82,4.31,4267.38,-153.25
7846.0,0.158,-12.073,-5485.59,4.46,3890.84,-118.88
7867.5,0.108,-8.199,-8441.36,4.42,3588.99,-84.09
7889.0,0.247,-5.176,-8090.77,4.32,3556.94,-50.25
7910.5,0.098,-10.986,-4738.59,4.39,3638.9,-17.02
7932.5,0.226,-8.224,148.74,4.67,3565.92,17.83
7954.0,0.191,-7.063,4354.21,4.97,3298.25,55.43
7975.5,0.292,-4.076,6640.56,5.15,2995.62,94.94
7997.0,0.286,-13.326,6766.67,5.24,2808.24,135.28
8018.5,0.177,-15.829,4629.74,5.36,2701.29,176.23
8040.0,0.209,-7.938,716.3,5.54,2555.45,-141.52
8061.5,0.245,-7.01,-3500.22,5.64,2377.82,-97.78
8083.0,0.271,-5.16,-6435.93,5.51,2245.98,-54.02
8104.5,0.225,-5.756,-6906.1,5.09,2148.95,-12.26
8126.5,0.161,-7.739,-4351.0,4.23,1985.99,25.01
8148.0,0.27,-11.929,397.39,2.73,1719.95,53.39
8169.5,0.261,-13.703,4884.49,1.37,1590.23,67.45
8191.0,0.179,-36.168,6467.74,1.63,1988.94,74.7
8212.5,0.191,-52.485,4381.63,3.02,2858.58,92.81
8234.0,0.132,-56.128,388.17,4.09,3866.18,121.54
8255.5,0.166,-63.187,-2515.52,4.68,4707.2,156.24
8277.0,0.152,-41.14,-2427.21,4.97,5266.46,-165.88
8298.5,0.156,-57.861,-352.61,5.1,5715.45,-126.63
8320.5,0.135,-10.582,713.23,5.19,6322.99,-86.77
8342.0,0.121,-8.865,-909.82,5.31,7051.39,-46.11
8363.5,0.237,-7.337,-4012.33,5.44,7594.14,-4.31
8385.0,0.197,-6.12,-5623.34,5.5,7876.59,38.38
8406.5,0.151,-4.473,-3122.86,5.43,8197.36,81.1
8428.0,0.192,-11.999,3422.05,5.22,8762.59,122.71
8449.5,0.207,-53.794,10129.27,4.91,9308.11,162.15
8471.0,0.107,-7.514,11683.04,4.63,9417.43,-161.01
8492.5,0.198,-6.046,6152.98,4.47,9148.5,-126.02
8514.5,0.023,-12.629,-3236.02,4.42,9127.75,-91.59
8536.0,0.212,-8.203,-11474.89,4.34,9716.65,-57.37
8557.5,0.121,-11.194,-14784.16,4.12,10435.98,-24.23
8579.0,0.17,-7.522,-11150.9,3.77,10576.61,6.52
8600.5,0.092,-4.222,-1592.42,3.49,9852.56,34.34
8622.0,0.15,-4.977,8844.47,3.46,8625.21,60.65
8643.5,0.144,-13.379,14255.32,3.66,7738.03,88.0
8665.0,0.161,-12.257,12750.99,3.87,7745.58,117.46
8686.5,0.205,-7.791,6802.43,3.91,8221.51,148.04
8708.5,0.177,-10.267,-468.44,3.8,8372.07,178.17
8730.0,0.171,-6.333,-7053.13,3.67,7806.17,-153.04
8751.5,0.236,-10.914,-11011.02,3.7,6674.19,-124.84
8773.0,0.124,-61.188,-10689.42,3.9,5506.64,-95.54
8794.5,0.099,-57.12,-6476.06,4.12,4832.93,-64.34
8816.0,0.166,-54.283,-631.56,4.27,4669.96,-31.6
8837.5,0.03,-18.251,4539.7,4.35,4557.02,1.99
8859.0,0.134,-9.207,7662.85,4.39,4179.56,35.94
8880.5,0.131,-9.996,8137.23,4.4,3618.23,70.12
8902.0,0.072,-7.613,6078.96,4.36,3181.8,104.17
8924.0,0.166,-6.099,2347.75,4.34,3035.27,137.82
8945.5,0.105,-5.893,-1703.4,4.34,2988.63,171.58
8967.0,0.189,-4.818,-4688.23,4.19,2783.27,-154.86
8988.5,0.058,-26.152,-5953.73,3.72,2338.72,-123.32
9010.0,0.173,-33.675,-5495.54,2.59,1739.75,-97.21
9031.5,0.167,-29.428,-3393.54,0.9,1162.54,-83.12
9053.0,0.039,-4.326,2.23,0.21,886.61,-83.24
9074.5,0.142,-7.864,3424.35,0.87,1209.61,-79.9
9096.0,0.184,-13.424,5116.4,1.51,1901.05,-69.73
9118.0,0.107,-8.753,4422.33,2.16,2705.47,-56.5
9139.5,0.14,-27.57,2155.51,3.1,3436.73,-36.2
9161.0,0.151,-6.242,-745.35,3.82,3895.08,-8.46
9182.5,0.106,-5.798,-3459.77,4.08,3979.75,23.02
9204.0,0.076,-5.687,-4478.23,4.02,3777.54,54.93
9225.5,0.093,-8.166,-2694.97,3.83,3573.7,85.41
9247.0,0.103,-8.822,803.81,3.69,3655.26,114.43
9268.5,0.1,-7.929,3624.52,3.57,3949.69,142.75
9290.0,0.056,-9.66,4155.85,3.32,4143.25,169.89
9312.0,0.127,-7.31,2200.96,3.03,4042.74,-165.66
9333.5,0.113,-5.778,-1012.81,3.09,3652.96,-143.12
9355.0,0.129,-5.055,-3281.34,3.65,3171.62,-117.63
9376.5,0.06,-7.034,-3368.31,4.28,2867.89,-86.41
9398.0,0.073,-7.029,-2225.4,4.58,2807.12,-51.21
9419.5,0.059,-7.053,-1135.12,4.37,2802.08,-15.36
9441.0,0.06,-8.183,228.32,3.43,2645.59,16.59
9462.5,0.128,-5.619,2391.91,2.1,2292.97,37.91
9484.0,0.061,-8.418,4050.81,1.99,1899.23,49.17
9506.0,0.114,-4.963,3395.92,3.3,1715.07,68.87
9527.5,0.151,-30.587,742.52,4.45,1854.86,100.45
9549.0,0.252,-50.346,-1713.01,5.01,2138.72,138.0
9570.5,0.141,-38.307,-2361.74,5.21,2353.17,178.14
9592.0,0.204,-34.423,-1518.27,5.18,2480.62,-141.21
9613.5,0.093,-28.004,-606.61,5.03,2656.23,-101.49
9635.0,0.22,-35.349,-482.67,4.89,2971.34,-63.08
9656.5,0.24,-39.879,-903.86,4.81,3282.43,-25.55
9678.0,0.253,-46.556,-1206.08,4.74,3368.81,11.61
9700.0,0.068,-20.949,-786.01,4.54,3171.31,48.07
9721.5,0.073,-14.015,795.69,4.03,2851.88,82.14
9743.0,0.071,-10.046,3041.78,3.09,2762.25,110.69
9764.5,0.069,-6.457,4070.04,2.08,3147.56,130.1
9786.0,0.098,-4.199,2416.21,1.82,3842.14,142.9
9807.5,0.069,-5.28,-853.6,2.29,4542.33,158.28
9829.0,0.068,-6.831,-3203.35,2.79,5016.55,178.45
9850.5,0.063,-5.084,-3262.44,3.1,5166.35,-158.49
9872.0,0.112,-5.224,-1560.42,3.34,5140.0,-133.52
9894.0,0.108,-5.124,442.8,3.59,5351.85,-106.66
9915.5,0.31,-8.756,1391.78,3.84,6093.16,-77.85
9937.0,0.268,-4.165,637.2,4.07,7032.0,-47.1
9958.5,0.274,-4.005,-1365.54,4.23,7565.15,-14.61
9980.0,0.234,-8.102,-2849.05,4.21,7329.91,18.62
10001.5,0.24,-7.395,-1507.37,3.9,6309.25,50.77
10023.0,0.245,-6.49,2720.09,3.18,4781.83,79.2
10044.5,0.235,-5.48,6388.13,1.74,3177.51,100.07
10109.5,0.226,-17.041,-4013.78,0.29,1864.59,72.14
10131.0,0.221,-5.807,-7323.65,2.7,2929.56,88.21
10152.5,0.269,-8.281,-6726.82,3.51,4099.04,113.99
10174.0,0.268,-3.402,-2378.29,3.71,5082.51,142.66
10195.5,0.245,-13.635,3251.55,3.65,5623.48,171.49
10217.0,0.279,-4.896,6625.18,3.52,5588.18,-160.69
10238.5,0.244,-11.304,5805.45,3.46,5047.84,-133.87
10260.0,0.272,-18.984,1849.78,3.56,4319.2,-106.94
10282.0,0.262,-5.189,-2524.88,3.77,3823.5,-78.61
10303.5,0.252,-46.598,-5133.11,4.0,3711.02,-48.37
10325.0,0.234,-6.292,-5092.82,4.22,3714.99,-16.49
10346.5,0.298,-5.479,-2555.11,4.54,3550.67,17.06
10368.0,0.255,-8.08,1231.6,5.07,3216.14,53.89
10389.5,0.231,-4.647,4296.81,5.59,2936.74,95.73
10411.0,0.22,-11.4,5276.7,5.69,2911.26,140.68
10432.5,0.269,-6.115,3996.46,5.39,3142.69,-175.9
10454.0,0.187,-12.428,1236.28,5.07,3608.65,-135.72
10476.0,0.26,-9.845,-1696.73,4.94,4367.58,-97.25
10497.5,0.249,-10.974,-3958.19,4.91,5263.12,-59.11
10519.0,0.179,-25.991,-5485.73,4.88,5903.59,-21.06
10540.5,0.216,-28.947,-5747.1,4.81,5993.84,16.63
10562.0,0.214,-35.44,-3301.98,4.72,5506.0,53.64
10583.5,0.198,-25.337,2098.23,4.66,4673.86,89.95
10605.0,0.271,-6.414,7746.98,4.66,3854.62,126.02
10626.5,0.306,-11.314,9733.26,4.66,3225.0,162.28
10648.0,0.317,-5.274,6148.85,4.59,2666.75,-161.7
10713.0,0.28,-11.497,-9470.56,3.91,1539.81,102.41
10734.5,0.192,-23.502,-5988.56,3.43,1823.14,128.29
10756.0,0.253,-11.812,-122.9,3.62,2172.78,155.57
10777.5,0.278,-4.199,4887.13,3.79,2375.33,-175.45
10799.0,0.259,-4.621,6839.51,3.94,2413.44,-145.62
10820.5,0.286,-3.958,5287.68,4.25,2428.41,-114.26
10842.0,0.328,-9.815,1562.7,4.72,2586.22,-79.66
10864.0,0.336,-12.011,-2357.56,5.19,2870.6,-40.93
10885.5,0.348,-7.481,-4898.97,5.42,3191.41,0.89
10907.0,0.352,-7.422,-5067.76,5.32,3656.99,43.13
10928.5,0.348,-4.507,-2721.79,5.03,4490.4,83.5
10950.0,0.358,-6.736,1027.92,4.67,5629.33,121.16
10971.5,0.326,-6.217,4414.42,4.34,6682.54,156.02
10993.0,0.333,-7.79,5844.26,4.07,7280.9,-171.48
11014.5,0.393,-55.296,4585.39,3.87,7447.03,-140.74
11036.0,0.407,-63.088,1063.5,3.7,7830.9,-111.41
11058.0,0.342,-6.828,-3311.18,3.52,9268.24,-83.38
11079.5,0.365,-4.208,-6646.45,3.33,11679.71,-56.85
11101.0,0.287,-3.275,-7229.77,3.18,14162.91,-31.78
11122.5,0.229,-13.402,-4582.58,3.15,15808.75,-7.43
11144.0,0.319,-3.276,-161.52,3.23,16111.48,17.18
11165.5,0.295,-7.539,3721.44,3.32,15235.98,42.63
11187.0,0.242,-15.805,5839.14,3.38,14241.51,68.78
11208.5,0.368,-3.828,6519.84,3.37,14675.29,95.11
11230.0,0.391,-9.36,6233.16,3.31,16861.47,121.1
11251.5,0.296,-12.572,4585.49,3.22,19421.09,146.45
11273.5,0.394,-6.22,1037.1,3.15,20871.61,171.12
11295.0,0.412,-8.749,-3802.75,3.11,20472.02,-164.71
11316.5,0.333,-5.345,-7981.42,3.13,18279.39,-140.56
11320.0,0.337,-4.258,-7981.42,3.13,18279.39,-140.56
517.5,0.419,16.676,-971.5,6.62,1905.13,132.58
539.0,0.47,1.821,386.03,6.86,2135.52,-175.97
560.5,0.475,10.864,2331.78,7.23,2300.83,-121.01
582.0,0.469,-3.04,2426.75,7.47,2349.65,-63.8
603.5,0.479,-2.079,-734.11,7.71,2275.68,-5.11
625.0,0.464,18.636,-4255.45,8.08,2108.02,55.91
646.5,0.468,15.611,-3759.81,8.69,1808.37,120.33
668.0,0.487,-0.272,842.4,10.15,1474.16,-169.27
690.0,-0.122,0.169,4445.44,12.92,1233.64,-82.18
711.5,0.469,3.805,3223.62,13.32,1093.26,31.19
733.0,0.469,11.657,-501.57,10.87,1064.96,124.5
754.5,0.475,-2.396,-1805.11,9.41,1055.81,-160.06
776.0,0.454,19.414,-500.1,8.89,999.26,-89.53
797.5,0.482,16.05,-550.98,5.82,931.16,-22.16
862.0,0.039,-2.954,990.84,7.33,1149.59,-5.64
884.0,0.463,-5.42,630.46,6.88,1271.66,49.99
905.5,0.474,-2.944,-131.59,6.11,1389.3,101.16
927.0,0.481,-3.419,460.18,4.53,1553.81,144.76
948.5,0.472,-4.467,1306.62,3.19,1855.67,171.49
970.0,0.444,-6.572,694.01,4.34,2188.46,-165.8
991.5,0.467,-5.701,52.25,6.45,2638.38,-121.11
1013.0,0.473,-4.679,418.04,7.29,3055.0,-65.74
1034.5,0.427,-1.293,-1160.42,7.43,3243.13,-7.96
1056.0,0.451,-3.688,-4367.91,7.33,3193.49,49.58
1078.0,0.456,-5.273,-3911.27,7.1,2929.02,105.75
1099.5,0.462,-3.402,1619.97,5.8,2572.66,159.74
1121.0,0.456,-0.098,6404.69,0.42,2483.3,-164.27
1142.5,0.475,7.431,4484.64,1.37,2544.22,166.31
1164.0,0.466,-5.418,182.4,7.35,2801.75,-142.96
1185.5,0.459,11.97,-444.04,7.96,3082.17,-79.61
1207.0,0.46,9.406,-2551.94,7.27,3138.49,-19.46
1228.5,0.441,13.001,-6061.21,6.19,2938.89,33.15
1250.0,0.466,-2.387,-4860.44,4.81,2566.7,76.63
1271.5,0.429,3.819,684.29,3.09,2193.49,107.84
1293.5,0.45,12.042,5260.1,2.27,2257.25,124.52
1315.0,0.47,0.473,5501.78,3.54,2656.92,143.1
1336.5,0.43,-1.951,2585.55,5.63,3062.23,179.53
1358.0,0.453,10.52,395.69,7.09,3425.94,-129.57
1379.5,0.454,9.171,-184.89,7.62,3637.74,-70.42
1401.0,0.415,6.474,-3673.13,7.37,3609.81,-11.3
1422.5,0.46,6.857,-7355.41,7.54,3379.7,44.01
1444.0,0.43,6.327,-5523.24,8.47,2966.14,105.8
1465.5,0.46,1.126,2001.07,8.22,2469.87,175.44
1487.5,0.462,5.906,8058.96,8.01,2251.15,-126.65
1509.0,0.473,-1.062,7464.33,9.82,2186.95,-60.22
1530.5,0.454,7.667,2060.76,10.67,2248.33,25.8
1552.0,0.46,1.142,-5627.21,8.82,2316.22,105.43
1573.5,0.462,1.307,-5463.27,7.07,2224.69,162.62
1595.0,0.456,1.394,-1240.6,7.98,1988.07,-144.85
1616.5,0.466,0.348,2377.03,8.47,1653.3,-73.54
1638.0,0.455,0.876,809.84,0.24,1205.39,-13.44
1659.5,0.409,1.003,-503.8,1.08,852.1,-69.78
1681.5,0.404,2.305,-231.22,7.97,594.52,3.27
1789.0,0.456,0.478,733.49,10.27,2317.57,-63.89
1810.5,0.453,1.877,648.89,9.75,2806.25,13.9
1832.0,0.47,1.665,-3775.1,8.7,3149.72,87.41
1853.5,0.465,1.63,-3194.82,6.0,3473.22,148.85
1875.5,0.474,-1.397,2058.24,4.16,3750.08,-179.42
1897.0,0.459,1.396,3658.21,5.52,4149.08,-146.59
1918.5,0.458,0.25,3903.93,7.34,4588.81,-93.81
1940.0,0.457,-0.145,1766.85,8.31,4860.6,-32.75
1961.5,0.462,-0.315,-5656.78,8.76,4802.84,35.22
1983.0,0.454,-1.462,-9739.84,7.75,4426.3,103.16
2004.5,0.458,1.459,-1677.94,6.7,3861.76,155.43
2026.0,0.46,0.193,6643.18,7.49,3620.77,-152.89
2047.5,0.453,1.268,9304.7,3.96,4086.5,-88.31
2069.5,0.473,-0.126,2994.06,3.52,5212.98,-91.48
2091.0,0.454,-1.597,-93.3,9.0,6429.78,-33.63
2112.5,0.451,0.181,-6222.39,10.33,7364.74,48.22
2134.0,0.391,-12.107,-14359.97,9.09,7713.98,126.63
2155.5,0.421,-9.204,-609.84,6.7,7372.05,-170.73
2177.0,0.422,0.923,11728.24,5.83,6590.31,-129.39
2198.5,0.414,-7.897,11327.73,6.74,5639.97,-80.27
2220.0,0.409,-4.137,1635.55,6.93,4732.51,-24.72
2241.5,0.405,-8.656,-9037.51,6.69,4150.38,27.23
2263.5,0.419,0.029,-10644.2,7.53,3663.21,79.18
2285.0,0.414,-3.018,-4303.53,9.86,3468.36,144.06
2306.5,0.404,-11.162,5256.07,12.17,3486.74,-127.77
2328.0,0.396,-7.712,11155.53,13.28,3832.09,-27.05
2349.5,0.395,-10.94,2276.96,13.31,4384.76,78.39
2371.0,0.385,-10.536,-4767.61,11.81,5179.07,179.47
2392.5,0.408,-4.432,191.22,9.77,6230.89,-98.25
2414.0,0.427,-1.51,3300.82,8.62,7099.72,-28.83
2435.5,0.413,-6.467,-3927.94,7.83,7687.37,35.48
2457.5,0.421,-6.585,-10862.46,7.01,8085.08,92.7
2479.0,0.405,-0.268,-4683.6,6.83,7997.67,144.29
2500.5,0.41,0.372,8560.01,6.98,7475.75,-161.25
2522.0,0.435,-0.281,15451.17,5.4,6480.86,-107.36
2543.5,0.416,-2.409,5796.76,3.95,5099.35,-77.39
2565.0,0.429,-6.793,-5822.83,6.42,3925.05,-46.07
2586.5,0.409,-10.777,-11651.91,10.33,3112.84,22.32
2608.0,0.432,-4.24,-10877.89,4.27,2626.41,114.18
2629.5,0.455,0.725,-424.02,4.74,2490.68,88.59
2651.5,0.467,-1.506,5782.44,12.17,2782.4,-172.26
2673.0,0.478,2.278,9933.41,10.9,3153.41,-82.55
2694.5,0.398,0.752,7749.47,9.66,3255.21,-3.11
2716.0,0.47,3.071,-3335.7,5.63,3074.66,67.31
2802.0,0.445,5.349,2397.31,4.47,6270.27,11.11
2823.5,0.431,3.466,-552.18,7.97,8531.85,72.91
2845.5,0.407,2.301,-6332.66,7.83,10182.85,134.85
2867.0,0.399,-11.743,1514.62,7.46,10865.46,-165.51
2888.5,0.436,-9.76,13756.15,7.15,10726.37,-109.34
2910.0,0.384,-8.569,9818.31,7.4,9773.44,-54.61
2931.5,0.345,0.305,-7594.45,8.68,8536.18,5.54
2953.0,0.412,4.198,-20160.9,10.87,7429.35,80.12
2974.5,0.406,-11.968,-11594.69,11.64,6355.59,174.22
2996.0,0.395,-26.27,9032.4,9.24,6018.77,-99.28
3017.5,0.441,-21.852,16302.11,6.35,6506.54,-42.34
3039.5,0.429,-19.159,9051.46,5.79,7215.9,-0.67
3061.0,0.46,-21.365,-2703.65,6.5,8187.67,47.46
3082.5,0.452,-22.76,-11227.18,6.82,9416.65,100.2
3104.0,0.411,-21.249,-7590.51,7.06,10374.77,153.33
3125.5,0.445,-19.144,4882.83,7.71,11270.13,-150.27
3147.0,0.421,-41.737,14302.82,8.53,11856.53,-87.04
3168.5,0.376,-32.268,6837.38,9.03,11935.7,-17.92
3190.0,0.427,-51.83,-15746.2,8.89,11783.82,53.08
3211.5,0.436,-49.291,-22965.5,7.84,11412.47,120.09
3233.5,0.453,-20.209,-2008.58,6.14,10787.48,174.79
3255.0,0.406,-40.43,17789.01,5.59,10508.41,-144.69
3276.5,0.406,-31.678,20910.33,6.47,10455.84,-98.49
3298.0,0.45,-23.229,10238.03,6.83,10657.44,-44.25
3319.5,0.437,-21.409,-10500.12,6.24,10772.89,7.43
3341.0,0.416,-28.182,-22243.41,5.91,10689.44,52.51
3362.5,0.456,-18.749,-16349.73,6.38,10600.4,99.21
3384.0,0.445,-18.814,497.01,6.78,10634.75,151.53
3405.5,0.384,-33.761,18508.54,6.67,10716.48,-155.53
3427.5,0.363,-23.433,22958.61,6.49,10849.21,-105.01
3449.0,0.431,-21.412,10043.45,6.49,11127.84,-54.84
3470.5,0.423,-16.583,-10575.89,6.4,11432.57,-4.3
3492.0,0.34,-41.75,-24202.27,6.29,11701.35,44.41
3513.5,0.409,-47.969,-20834.32,6.55,11895.81,93.3
3535.0,0.426,-51.967,-2812.41,7.01,11719.06,146.14
3556.5,0.42,-40.939,20418.51,7.18,10985.75,-157.96
3578.0,0.372,-50.092,29057.38,6.74,9467.21,-102.37
3599.5,0.41,-53.295,11336.37,3.11,7386.71,-53.37
3643.0,0.438,-48.125,-19622.69,2.5,5369.12,-58.96
3664.5,0.399,-46.372,-12135.63,5.52,5545.31,-15.22
3686.0,0.368,-48.137,-4023.33,5.23,5866.15,26.74
3707.5,0.4,-47.253,3077.64,5.69,6056.14,66.02
3729.0,0.384,-50.557,7437.19,6.89,6148.0,115.1
3750.5,0.386,-40.18,10951.43,7.63,6101.79,172.87
3772.0,0.391,-49.606,12806.66,7.79,5878.47,-126.54
3793.5,0.401,-21.713,5542.75,7.74,5429.96,-66.2
3815.0,0.423,-50.182,-7973.58,7.39,5052.73,-6.44
3837.0,0.394,-49.092,-16910.76,6.14,5298.48,48.42
3858.5,0.392,-50.026,-13661.39,4.61,6203.26,88.81
3880.0,0.393,-50.026,-2559.02,4.67,7771.65,120.0
3901.5,0.383,-48.634,6675.44,5.78,9275.11,161.3
3923.0,0.42,-15.034,13546.37,6.28,10440.89,-150.35
3944.5,0.444,-15.726,16093.9,6.24,11475.67,-101.2
3966.0,0.383,-48.158,6925.44,6.01,12232.82,-53.47
3987.5,0.429,-14.021,-10941.45,5.75,12364.27,-7.87
4009.0,0.401,-19.399,-22299.76,5.6,11669.73,35.78
4031.0,0.368,-48.582,-16819.02,5.49,10151.13,79.0
4052.5,0.426,-15.56,1597.9,4.88,8491.32,121.02
4074.0,0.411,-43.797,18757.37,3.91,7349.65,154.73
4095.5,0.436,-13.788,20571.2,4.38,6583.46,-178.24
4117.0,0.454,-14.44,10068.78,6.0,5925.99,-137.33
4138.5,0.437,-11.013,-2432.03,6.73,5394.24,-85.07
4160.0,0.434,-15.046,-13721.72,6.36,5130.19,-32.94
4181.5,0.338,-35.861,-17892.66,6.26,5217.32,13.63
4203.0,0.383,-49.254,-12328.81,7.04,5805.02,64.15
4225.0,0.415,-13.003,-2200.04,7.78,6478.2,122.84
4246.5,0.429,-19.352,10505.68,7.98,7025.47,-175.16
4268.0,0.318,-28.979,20463.29,7.79,7447.9,-113.31
4289.5,0.404,-27.313,15875.47,7.29,7883.57,-54.25
4311.0,0.374,-57.177,-1846.28,6.79,8402.12,-0.13
4332.5,0.378,-58.16,-16543.5,6.74,9354.89,51.15
4354.0,0.377,-57.263,-18655.61,6.99,10572.88,104.5
4375.5,0.194,-53.563,-7202.65,7.02,11573.23,159.66
4397.0,0.256,-54.693,11873.91,6.71,12185.16,-146.5
4419.0,0.377,-24.564,21429.62,6.24,12534.63,-96.17
4440.5,0.457,-18.272,10799.7,5.86,12609.01,-49.68
4462.0,0.427,-27.282,-9641.87,5.79,12257.53,-5.29
4483.5,0.44,-18.039,-22029.6,6.04,11147.22,40.11
4505.0,0.438,-17.431,-16789.76,6.37,9112.48,88.51
4526.5,0.371,-54.36,3391.14,5.33,6744.2,139.03
4591.0,0.425,-14.314,2597.5,4.56,5153.18,111.95
4613.0,0.359,-51.396,-8009.67,3.36,6540.29,140.8
4634.5,0.346,-54.377,-10805.33,3.83,7475.7,164.03
4656.0,0.302,-20.112,-7471.3,5.2,7698.44,-159.71
4677.5,0.271,-53.237,800.35,5.69,7262.67,-115.32
4699.0,0.329,-60.703,4391.6,5.03,6464.41,-71.45
4720.5,0.342,-51.399,-580.21,3.07,5759.52,-37.23
4742.0,0.322,-54.606,-4011.25,1.42,5469.37,-23.75
4763.5,0.292,-35.918,-661.06,1.88,5304.92,-15.25
4785.0,0.324,-52.781,3876.4,2.9,5106.3,5.5
4807.0,0.382,-17.583,5054.4,2.91,4743.07,29.79
4828.5,0.389,-19.949,3516.87,2.76,4223.03,50.73
4850.0,0.338,-57.495,890.9,3.42,3864.45,72.64
4871.5,0.322,-61.508,-2124.31,4.25,3868.34,103.74
4893.0,0.338,-21.59,-2865.18,4.22,4071.53,138.65
4914.5,0.321,-58.174,-1025.68,3.55,4205.86,169.23
4936.0,0.275,-26.856,0.32,2.3,4137.22,-166.27
5001.0,0.323,-58.517,-2741.38,3.78,4401.23,-162.96
5022.5,0.307,-52.581,1375.73,5.39,4894.35,-123.2
5044.0,0.385,-24.807,5567.22,5.67,5459.7,-79.35
